id,year,Titel,novel,num_phrases
23616595,1895,Beiträge zur Kenntnis der Dinitrochmoline,1,3
23616596,1895,Drei Dörfer der badischen Hard. E. wirtschaftl. u. sociale Studie,1,3
23616597,1895,Zur Kenntnis des Potentialgradienten im positiven Teil der Glimmentladung,1,4
23616598,1894,Die Sprache der altenglischen Bearbeitung der Soliloquien Augustins,1,4
23616599,1895,Die Funktion des Stickstoffs im Isochinolin und einigen substituierten Isochinolinen,1,4
23616600,1895,Beiträge zur Kenntnis der p-Oxy-Chinolin-ana-Sulfonsäure,1,3
23616601,1895,Die Stadt-Metzer Kanzleien und ihre Bedeutung für die Geschichte des «Romans»,1,4
23616602,1895,Beiträge zur Kenntnis des Ortho-Xylols,1,3
23616603,1895,Die Organisation und Verwaltung der Wallensteinschen Heere. Tl I,1,3
23616604,1894,Über die Alkylderivate des ortho-Oxychinolins,1,2
23616605,1895,Untersuchungen über Chinaldin-β-Carbonsäure-Derivate,1,2
23616606,1895,Japans Edelmetall-Handel von 1542-1854,0,1
23616607,1894,Beiträge zur Kenntnis der ChinaalkaloÏde insbes. d. Cinchonidin's,1,3
23616609,1894,Beiträge zur Kenntnis des p-Nitro- und p-Amido-Chinolin's,1,4
23616611,1894,Hessische Kirchenverfassung im Zeitalter der Reformation,1,3
23616612,1894,Die Aftermiete,1,1
23616613,1894,Die Urheberbenennung (nominatio auctoris). E. historisch-dogmat. Studie,1,4
23616614,1894,An welchen Sachen kann kein gemeiner Diebstahl begangen werden?,1,2
23616615,1895,Die Denuntiation bei der Cession der Forderungsrechte,1,3
23616651,1895,Über die Frage der sogenannten dynamischen Hysteresis. M. e. Taf.,1,3
23616652,1895,Zur Kenntnis amidierter Benzenyl-amido-phenole,1,2
23616653,1895,Ludwig III. Kurfürst von der Pfalz und das Reich 1410-1427. I. Tl: 1410-1414,1,4
23616654,1894,Der philosophische Streit zwischen I. Kant und Johann Aug. Eberhard,1,2
23616655,1894,Zwei Falle von Hermaphroditismus verus bei Schweinen. Beitrag z. Lehre v. d. Zwitterbildg bei Säugethieren. M. 2 Lichtdrucktaf.,1,8
23616657,1894,Die Scholien Gregorius Abulfaragius Bar Hebraeus zum Buche Ezechiel nach vier Handschriften des Horreum mysteriorum m. Einl. u. Anm. hrsg.,1,6
23616658,1894,Mikroscopische Untersuchung einiger Eruptivgesteine von den canarischen Inseln. M. e. Taf.,1,4
23616659,1894,Einwirkung des Phosgens auf monoacylierte primäre Amine,1,3
23616660,1894,Die Vorgeschichte zur schleswig-holsteinischen Frage bis zum Jahre 1810,1,3
23616661,1894,Thermoelectricität chemisch reiner Metalle,1,2
23616662,1894,Die Bewegungsgruppen der Regelmassigen Gebilde von Vier Dimensionen,1,2
23616663,1894,Die Bedeutung von Sûb šebût im alten Testamente. E. alte Controverse,1,4
23616664,1894,Studien zum Buche Tobit,1,3
23616665,1895,Der Bau der Tänia magna Abildgaard. (Tania plicata Zeder.) E. Beitrag z. Kenntnis d. Pferdetänien,1,7
23616666,1895,Über elektrolytische Zersetzung quaternärer Ammoniumjodide,1,2
23616667,1895,Studien über die Bildung von Uberschwefelsäure,1,3
23616668,1895,Darstellung und Kritik der ästhetischen Grundanschauungen Schopenhauers,1,4
23616669,1895,Über die Bildung von Azokörpern vermittelst der drei isomeren Diazobenzoësäuren,1,2
23616670,1894,Die Entstehung der Färbung der Vogeleier,1,3
23616673,1895,Kommandit- und stille Gesellschaft,1,1
23616674,1894,Das Recht der Nachlassgläubiger auf Erbeserklärung,1,3
23616675,1894,Die freiwillige Veräußerung deutscher Seeschiffe nach deutschem Seerecht,1,3
23616676,1894,Das widerrufliche Eigentum nach gemeinem Recht,1,2
23616677,1894,Die Haftung des Pfändungspfandgläubigers bei irrtümlicher Pfandung einer fremden Sache,1,4
23616678,1895,Die Freiheits-Ersitzung,1,1
23616679,1895,Die freiwillige Wechselprolongation,1,1
23616680,1895,Zur Lehre von der Einziehung mit besonderer Rücks. auf schweizer. Strafrecht,0,4
23616681,1895,Das selbständige Klagerecht des Adressaten einer Postsendung,1,3
23616682,1895,Jagd und Jagdrecht in Rom,0,3
23616683,1894,Die Kaufmannseigenschaft des Handwerkers,1,2
23616684,1894,Die Nachlassgläubiger und die Kollationspflicht,1,2
23616685,1895,Das Selbsteintrittsrecht des Kommissionärs und seine Reform,1,3
23616686,1895,Das Recht an der Wasserquelle,1,2
23616687,1894,Die Prozessfähigkeit Minderjähriger,1,2
23616688,1895,Das Anwachsungsrecht unter Vermächtnissnehmern,1,2
23616689,1894,Teilung unter vermeintlichen Erben,1,2
23616690,1895,Die Abweichungen von der accessorischen Natur des Pfandrechts nach römischem Rechte,1,4
23616691,1894,Die Verantwortlichkeit der Erben für die Steuerdefraudationen des Erblassers,1,4
23616692,1894,Beiträge zur Lehre vom Genuskauf,1,3
23616693,1895,Verwechslungsfälle bei Anstiftung,1,2
23616694,1895,"Die juristische Natur der sogenannten Syndikate (Ringe, Kartelle)",1,4
23616695,1895,Örtliche und zeitliche Kollision der Gesetze über die Verjährung persönlicher Ansprüche,1,4
23616696,1894,Über die Haftung mehrerer mit einem Legat belasteter Erben,1,3
23616697,1894,Der minderjährige Kaufmann im gemeinen Recht,1,2
23616698,1894,Die Prozessfähigkeit der Hauskinder,1,2
23616729,1894,Die letzte polnische Königswahl,1,1
23616730,1895,Beitrag zur Geschichte der gutsherrlich-bäuerlichen Verhältnise in Polen auf Grund archivalischer Quellen der Herrschaft Kock,1,7
23616731,1895,Algebraisch-gruppentheoretische Untersuchungen zur spharischen Trigonometrie,1,2
23616733,1895,Beiträge zur Chemie des Braunkohlentheers,1,3
23616734,1895,"Beiträge zur Kenntnis des Isophorons, Campherphorons und Mesityloxydes",1,5
23616735,1894,"Untersuchungen über Pectinstoffe, Cocosschalen, Oxycellulose",1,4
23616736,1895,Untersuchungen über den Verlauf der Nährstoffaufnahme der Kartoffelpflanze bei verschiedenen Düngungen,1,5
23616737,1895,Beiträge zur Diplomatik der älteren Bischöfe von Hildesheim. (1130-1246). Th. 1,1,5
23616738,1895,Ein Beitrag zur Kenntnis des Phellandrens,0,3
23616740,1895,Über die allgemeine Reihenentwicklung der Potentialfunktion nach Lamé'schen Produkten,1,3
23616741,1895,Heinrich Tolle ein Göttinger dramatiker des 17. jahrhunderts,1,1
23616742,1894,"Das ungedruckte Kantische Werk: „Der Übergang von den metaphysischen Anfangsgrunden der Naturwissenschaft zur Physik“, v. Stand punkte d. modernen Naturwissenschaften aus betrachtet",1,7
23616743,1895,Die Vyâsa-Çikshâ besonders in ihrem Verhältnis zum Taittirîya-Prâtiçâknya. Am 3. Juni 1893 v. d. phil. Fak. d. Universität Göttingen gekr. Preisschrift.,1,6
23616744,1894,Beiträge zur Kenntnis der Abietinsäure. II. Abhandlung,1,4
23616745,1894,Über die Beziehung hochgradiger Quecksilberthermometer aus Jenaer Glas 59ᴵᴵᴵ auf das Luftthermometer zwischen 300 und 500 Grad. M. e. Fig.,1,5
23616746,1895,Über die tägliche und jährliche Periode der Variationen der erdmagnetischen Kraft in Wilhelmshaven während der Polar-Expeditionen von 1882 und 1883,1,5
23616747,1895,Der neuhochdeutsche Infinitiv als Teil einer umschriebenen Zeitform. Historisch-grammat. Betrachtung,1,5
23616748,1895,Der Wahltag zu Regensburg im Jahre 1575,1,3
23616750,1895,Über Verbindungen der Carvacrol- und Thymol-Reihe,1,2
23616751,1895,Beiträge zur Kenntnis des Diphenylenketons,1,3
23616752,1895,"Sophie von La Roche, die Schülerin Richardsons und Rousseaus",1,5
23616753,1894,Der Gebirgsbau des Einbeck-Markoldendorfer Beckens,0,2
23616754,1895,Über die Einwirkung von Formaldehyd auf Mannit und andere mehrwertige Alkohole,1,4
23616755,1894,"Resultate aus den Beobachtungen des Mercursvorüberganges vor der Sonnenscheibe am 9. Mai 1891 nebst e. Versuche, daraus d. Sonnenparallaxe abzuleiten",1,6
23616756,1895,Das ablautende Verbum bei Hans Sachs. E. Beitrag z. Formenlehre d. Deutschen im 16. Jh.,1,6
23616757,1895,Über die linearen Complexe der Lie'schen Kugelgeometrie,1,2
23616758,1895,Über einige Derivate des Diphenylmethan,0,2
23616760,1895,Beiträge zur Kenntnis des Methyl-Hexylenketons,1,3
23616762,1895,Über Pseudominimalflächen,1,1
23616764,1895,Die landesherrliche Gewalt des Kaisers in Elsass-Lothringen,1,3
23616765,1894,Die Redhibitionsgrundsätze bei Mangelhaftigkeit einer von mehreren zugleich verkauften Sachen,1,3
23616766,1895,Der Fruchterwerb des redlichen Besitzers,1,2
23616767,1895,"Die Frau als Thronfolgerin, Regentin und Regierungsstellvertreterin in den deutschen Staaten",1,5
23616768,1895,Der Untergang der Servituten durch Verjährung nach heutigem gemeinen Rechte,1,4
23616769,1894,Die Haftung des Rheders aus Handlungen des Schiffers nach römischem und heutigem Recht,1,5
23616770,1895,"Hat der Käufer einer Sache das Recht, die Cession des Anspruches auf die Versicherungssumme zu fordern, falls die Sache vor der Tradition zu Grunde geht?",1,8
23616771,1895,Ist nach gemeinem Rechte die Verjährung von Amtswegen zu berücksichtigen?,0,3
23616772,1894,"Kommen dem Schuldner solche in Unkenntniss der Cession mit dem Cedenten vorgenommenen Rechtsakte, die wie Vergleich, Erlass die Rechtslage des Schuldners auf Kosten des Cessionars verbessern, zu Gute?",1,11
23616773,1895,Das Erfordernis der vicinitas praediorum bei Pradialservituten,1,4
23616774,1895,Actio spolu in der heutigen Gerichtspraxis,1,2
23616775,1894,Zur Lehre vom völkerrechtlichen Schutz der submarinen Telegraphenkabel,1,3
23616776,1895,Die rechtliche Natur der Postanweisung,1,2
23616777,1895,Das beneficium excussionis personalis des dritter Pfandbesitzers und des Drittschuldners,1,2
23616778,1895,"Erstreckt sich das gesetzliche Pfandrecht des Vermiethers nach gemeinen Recht auch auf die eingebrachten Sachen des Miethers, welche nach § 715 C. P. O. der Zwangsvollstreckung nicht unterworfen sind?",1,9
23616780,1895,Das Klagerecht des Cedenten,0,2
23616781,1895,Die im Vollbürgerthum enthaltenen bürgerlichen Ehrenrechte nach deutschem Reichsrecht Greifswald,1,2
23616782,1895,In wieweit haftet der debitor morosus fur den zufälligen Untergang des Schuldgegenstandes,1,4
23616783,1895,Das Verhältnis der Spolienklage zum interdictum unde vi,1,3
23616855,1895,Ein Beitrag zur Kritik der Kant'schen Ethik,0,3
23616856,1895,Über einige Derivate der p-Toluyl-o-Benzoesäure und Benzophenon-o-p-dicarbonsäure,1,3
23616857,1895,Zur Kenntnis der Hydrazone des Salicylaldehyds und seiner Nitroderivate,1,4
23616858,1895,"Schuppe's Lehre vom Denken, krit. beleuchtet",1,3
23616859,1895,Über Benzophenonderivate,1,1
23616860,1895,Über Zola's Sprachgebrauch,1,1
23616861,1895,Uber[! ] Destouches' Leben und Werke,1,2
23616862,1895,"Rousseaus, Herders und Kants Theorie vom Zukunftsideal der Menschheitsgeschichte",1,5
23616863,1894,Über p-Nitrophenyl-p-Tolylketon und Abkommlinge desselben,1,3
23616864,1895,"Über die galvanische Polarisation von Nickel, Cobalt und Eisen",1,4
23616867,1894,Die Vorpfändung nach § 744 der Civil-Process-Ordnung,1,3
23616868,1895,Die mittelbare Thäterschaft und die Verleitung zum Falscheide. (§ 160 R.-St.-G.-B.),1,4
23616869,1895,Ist Diebstahl an fliessendem Wasser moglich?,1,2
23616870,1895,Die Staatsgewalt des deutschen Reiches in den Schutzgebieten,1,3
23616871,1894,Die Nötigung zur Arbeitseinstellung (§ 153 der Reichsgewerbeordnung vom 21. Juni 1869),1,3
23616872,1895,Der Dissens über die Person des Empfängers beim Traditions-Erwerb durch Stellvertreter. E. Studie im Gebiete d. gemeinen Civilrechts,1,9
23616873,1895,"Ist die Wegnahme einer fremden Sache, um sich für eine Forderung zu befriedigen, Diebstahl?",1,5
23616923,1895,Das Verhältnis von Shakespeare's Antony and Cleopatra zu Plutarch's Biographie des Antonius,1,4
23616924,1895,"Die Commentatoren des Ibn Isḥâḳ und ihre Scholien nebst dem Commentar des Abû Darr und des SuheiÎ zu den Gedichten über die Schlacht bei Bedr (Ibn Hišăm ed. Wüstenfeld I, 516-539) nach d. Handschriften zu Berlin, Strassburg und Paris hrsg. u. textkrit. bearb.",1,15
23616925,1894,Herbert Spencers Philosophie der Geschichtes,1,2
23616926,1895,Die neuen Bestrebungen im Gefangniswesen der vereinigten Staaten von Nordamerika,1,4
23616927,1895,Untersuchungen über den Wert des Braunheues unter bes. Berücksichtigung d. Verdaulichkeit d. Proteinstoffe,1,6
23616928,1894,Versuch einer Bevölkerungslehre ausgehend v. e. Kritik d. Malthus'schen Bevölkerungsprincips,1,4
23616930,1894,Verfassungs- und Gesetzrevision in Athen vom Jahre 411 bis auf das Archontat des Eukleides,1,5
23616932,1895,H. Heine's 'Buch der Lieder' und sein Verhältnis zum deutschen Volkslied,1,4
23616934,1895,Vergleichende Untersuchungen über landwirthschaftlich wichtige Flugbrandarten,1,2
23616935,1894,Die Bedeutung des verdauten Anteils der Rohfaser für die thierische Ernährung,1,4
23616936,1895,Über eine besondere Art der Kettenbruch-Entwicklung complexer Grössen,1,2
23616937,1895,Über die Sprache der altfranzösischen Handschrift Franç [! ] 1070 der Nationalbibliothek zu Paris,1,4
23616939,1895,Untersuchungen über die Motive der Robin-Hood-Balladen,1,3
23616940,1894,Zur Theorie der Aufmerksamkeit,1,2
23616941,1895,Der weisse Senf als Stickstoffvermehrer des Bodens,1,3
23616942,1895,"Beiträge zur Kenntnis der Wind-, Bewölkungs- u. Niederschlagsverhältnisse im östlichen Teile des Sudatlantischen Ozeans",1,5
23616943,1895,Zur Integration der Differentialgleichungen der Bewegung eines materiellen Punktes in der Ebene,0,5
23616944,1894,Der Schlegel ein mittelhochdeutsches Gedicht des Rüedger Hünchovær,1,3
23616945,1895,Die Ethik Henry Homes. E. Beitrag z. Geschichte d. englisch-schott. Moralphilosophie im 18. Jh.,1,6
23616947,1895,Die Conditionalsätze in Gottfried's von Strassburg 'Tristan und Isolde',1,4
23616948,1895,"Albrecht I., Herzog von Sachsen (1212-1260)",0,2
23616949,1895,Jüdisch-babylonische Zaubertexte,1,1
23616950,1894,Petrographische Studien an Gesteinen der Insel Hierro,1,3
23616955,1894,Über die Entstehung und das Alter des Pactus und der Lex Alamanorum und das Verhältnis beider zu einander,1,7
23616977,1895,Das serbische Parlament (Skupschtina),1,2
23616978,1895,Ein Trierer Sacramentar vom Ende des X. Jahrhunderts. (Universitatsbibl. Freiburg MS. 360a.),1,6
23616979,1894,Entwicklung und Vergleichung der Erziehungslehren von John Locke und Jean-Jaques Rousseau,1,5
23616980,1895,Die Weissagungen des Propheten Jeremias wider die fremden Völker. E. krit. Studie über d. Verhältnis d. griech. Textes der LXX z. masoreth. Texte,1,12
23616981,1895,Zur Rhythmik der kurzen Reimpaare des XVI. Jahrhunderts,0,4
23616982,1895,Kaiser Maximilian II. und der Kompromisskatholizismus,1,2
23616983,1894,Das Hochstift Bamberg und seine Politik unmittelbar vor dem ersten Einfalle der Schweden 1631. Unter grundlegender Berücksichtigung d. polit. Verhältnise d. fränk. Kreises quellenmässig dargest.,1,9
23616985,1894,Die Paläste des homerischen Epos m. Rücks. auf d. Ausgrabgn Heinrich Schliemanns,1,5
23616986,1895,Die preussische Rentengutsgesetzgebung und das Heimstättenrecht,1,2
23616987,1895,"Die Abhandlung des Abu Hâmid al-Ḡazzâli. Antworten auf Fragen, die an ihn gerichtet wurden",1,6
23616988,1895,Die biblischen Asyle in talmudischem Gewande,1,2
23616989,1895,Mose B. Samuel Hakkohen Ibn Chiquitilla nebst den erhaltenen Fragmenten seiner Schriften. E. Beitrag z. Geschichte d. Bibelexeegese u. d. hebräischen Sprachwissenschaft im Mittelalter,1,9
23616990,1895,Zur Arbeiterschutzgesetzgebung in Russland,1,2
23616991,1894,Die ælteste Bauperiode des Muensters zu Freiburg im Breisgau,1,4
23616992,1894,Über das Verbum in Göthe's Tasso,1,2
23616993,1895,Die Monarchomachen. E. Darstellung d. revolutionären Staatslehren d. XVI. Jhs,1,4
23616995,1895,Die englische Hirtendichtung von 1579-1625,1,1
23616996,1894,Entwickelung des Seidenhandels und der Seidenindustrie vom Alterthum bis zum Ausgang des Mittelalters,1,6
23616997,1895,Die Geschichte des lateinischen Suffixes -arius in den romanischen Sprachen,1,3
23616998,1895,Beitrag zur Histologie des Ösophagus der Vögel. M. 2 lithogr. Taf.,1,5
23616999,1895,Anwendung der Friedel-Crafts'schen Reaktion auf Thiophenoläther,1,3
23617000,1895,Über die Esterbildung aromatischer Säuren,0,2
23617001,1895,Zur Kenntnis der m-Diketo-hexamethylene,1,2
23617002,1895,I. Beitrage zur Kenntnis der Ketopentamethylendicarbonsäure und der beiden stereoisomeren Butantetracarbonsäuren. II. Über isomere Dithienyle,1,5
23617003,1895,Über die Synthese der Dihydroglyoxaline,1,2
23617004,1895,Beiträge zur electrolytischen Reduction aromatischer Nitrokörper,1,3
23617005,1895,Über die Einwirkung aromatischer Sulfochloride auf Kohlenwasserstoffe und Phenolaether,1,4
23617006,1895,Über jodierte und jodosierte Isophtalsäuren und p-Jod-m-Toluylsäure,1,3
23617007,1895,Über Reduktionsprodukte des p-Brom- und p-Methyl-Azobenzols,1,2
23617008,1894,I. Über den Molekularzustand des Calomeldampfes. II. Über die Dampfdichte des Quecksilberchlorides und des Phosphortrichlorides bei Temperaturen über 1000° C.,1,6
23617009,1895,Über das Verhalten der Natriumsalze von Phenolen gegen Mono- und Dichloressigester,1,4
23617010,1895,"Beiträge zur Kenntnis der 1,5-Diketone",0,2
23617011,1895,Über Indoxazene,1,1
23617012,1895,Beiträge zur Kenntnis der 1-5-Diketone,0,2
23617013,1895,Über die elektrolytische Reduktion aromatischer Nitrokörper,0,2
23617014,1894,Über die elektrolytische Reduktion von Nitrokörpern der Chinolinreihe,1,3
23617015,1895,"Über die Einwirkung von Schwefelkohlenstoff auf einige Hydrazoverbindungen, sowie über einige Schwefelkohlenstoff-Derivate des p-Phenetidins",1,5
23617016,1894,Über zwei stereochemisch isomere Butantetracarbonsäuren und Derivate derselben,0,1
23617017,1895,I. Beiträge zur Kenntnis aliphatischer Säuren. II. Über einige Synthesen von Polycarbonsäuren,1,5
23617018,1894,I. Zur Kenntnis der ersten Reductionsproducte von Nitrokörpern durch Zinnchlorür. II. Über die Flüchtigkeit von Metallsalzen,1,6
23617019,1895,Die Schmelzpunkte anorganischer Salze,1,2
23617020,1895,Bedeutung des Hackfruchtbaus namentlich des Zuckerrübenbaus für die Steigerung der Getreide- und Viehproduktion in Deutschland,1,6
